product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MCD15A3H,Lai_500m,A2002185,04/07/2002,3.5,6.9,1454.6993,3.4,5.1042,0.3149,0.5612,289,285,98.62,2.01515E+12,4.9
MCD15A3H,Lai_500m,A2002189,08/07/2002,1.4,6.7,61.2,5.3,3.2211,4.2406,2.0593,289,19,6.57,2.01515E+12,F
MCD15A3H,Lai_500m,A2002193,12/07/2002,1,6.5,298.9,5.5,3.6012,2.962,1.7211,289,83,28.72,2.01515E+12,F
MCD15A3H,Lai_500m,A2002197,16/07/2002,0.6,6.7,449.9,6.1,4.2047,2.773,1.6652,289,107,37.02,2.01515E+12,5.3
MCD15A3H,Lai_500m,A2002201,20/07/2002,0.6,6.8,714,6.2,4.0568,2.4488,1.5649,289,176,60.9,2.01515E+12,F
MCD15A3H,Lai_500m,A2002205,24/07/2002,1.1,6.8,805.6996,5.7,3.8367,3.2543,1.804,289,210,72.66,2.01515E+12,1.8
MCD15A3H,Lai_500m,A2002209,28/07/2002,0.9,6.6,715.3999,5.7,4.3622,1.8247,1.3508,289,164,56.75,2.01515E+12,F
MCD15A3H,Lai_500m,A2002217,05/08/2002,0.8,6.8,598.2999,6,4.6742,3.7685,1.9413,289,128,44.29,2.01515E+12,F
MCD15A3H,Lai_500m,A2002221,09/08/2002,0.7,6.9,938.5997,6.2,5.5869,1.6801,1.2962,289,168,58.13,2.01515E+12,F
MCD15A3H,Lai_500m,A2002225,13/08/2002,0.8,6.7,528.6001,5.9,4.2629,2.6696,1.6339,289,124,42.91,2.01515E+12,4.2
MCD15A3H,Lai_500m,A2002229,17/08/2002,1,5.4,462,4.4,2.2319,1.1339,1.0648,289,207,71.63,2.01515E+12,1.5
MCD15A3H,Lai_500m,A2002233,21/08/2002,0.7,6.8,1676.7992,6.1,5.9886,0.3957,0.6291,289,280,96.89,2.01515E+12,6.8
MCD15A3H,Lai_500m,A2002237,25/08/2002,0.9,6.8,751.1002,5.9,5.4428,2.0253,1.4231,289,138,47.75,2.01515E+12,6.3
MCD15A3H,Lai_500m,A2002241,29/08/2002,0.7,6.9,1302.6,6.2,4.8424,2.1816,1.477,289,269,93.08,2.01515E+12,5.9
MCD15A3H,Lai_500m,A2002245,02/09/2002,1.3,6.8,1317.6007,5.5,4.5909,1.5619,1.2497,289,287,99.31,2.01515E+12,5.1
MCD15A3H,Lai_500m,A2002249,06/09/2002,2.3,6.8,1498.8003,4.5,5.1862,0.1927,0.439,289,289,100,2.01515E+12,5.5
MCD15A3H,Lai_500m,A2002253,10/09/2002,2,6.7,1497.7003,4.7,5.1824,0.3327,0.5768,289,289,100,2.01515E+12,5.8
MCD15A3H,Lai_500m,A2002257,14/09/2002,0.5,6.2,566.8001,5.7,3.0973,2.8887,1.6996,289,183,63.32,2.01515E+12,3
MCD15A3H,Lai_500m,A2002261,18/09/2002,0.5,6,508.6001,5.5,2.4104,1.5962,1.2634,289,211,73.01,2.01515E+12,0.7
MCD15A3H,Lai_500m,A2002265,22/09/2002,1.8,6.7,1362.7998,4.9,4.7156,0.3745,0.612,289,289,100,2.01515E+12,4.9
MCD15A3H,Lai_500m,A2002269,26/09/2002,0.5,6.4,1434.0996,5.9,4.9969,0.5447,0.738,289,287,99.31,2.01515E+12,5.2
MCD15A3H,Lai_500m,A2002273,30/09/2002,0.3,6.2,493.3,5.9,2.1081,2.3354,1.5282,289,234,80.97,2.01515E+12,0.7
MCD15A3H,Lai_500m,A2002277,04/10/2002,1.7,5.2,1302.3002,3.5,4.5062,0.2559,0.5059,289,289,100,2.01515E+12,4.6
MCD15A3H,Lai_500m,A2002281,08/10/2002,0.3,5.7,77.3,5.4,0.8784,0.5444,0.7378,289,88,30.45,2.01515E+12,F
MCD15A3H,Lai_500m,A2002285,12/10/2002,1.3,5.1,1293.6987,3.8,4.4765,0.2545,0.5044,289,289,100,2.01515E+12,4.6
MCD15A3H,Lai_500m,A2002289,16/10/2002,1,6,656.0997,5,2.2702,2.0082,1.4171,289,289,100,2.01515E+12,1.4
MCD15A3H,Lai_500m,A2002293,20/10/2002,1.1,4.8,973.4003,3.7,3.3682,1.1269,1.0615,289,289,100,2.01515E+12,4.2
MCD15A3H,Lai_500m,A2002297,24/10/2002,0.5,5.9,492.2001,5.4,1.727,0.7374,0.8587,289,285,98.62,2.01515E+12,0.9
MCD15A3H,Lai_500m,A2002301,28/10/2002,0.4,4.4,236.9999,4,1,0.2231,0.4724,289,237,82.01,2.01515E+12,0.7
MCD15A3H,Lai_500m,A2002305,01/11/2002,0.9,1.9,360.7001,1,1.2481,0.0291,0.1705,289,289,100,2.01515E+12,1.2
MCD15A3H,Lai_500m,A2002309,05/11/2002,0.7,1.2,277.9998,0.5,0.9619,0.0087,0.0934,289,289,100,2.01515E+12,0.9
MCD15A3H,Lai_500m,A2002313,09/11/2002,0.1,1.1,61.8,1,0.3863,0.0251,0.1583,289,160,55.36,2.01515E+12,F
MCD15A3H,Lai_500m,A2002317,13/11/2002,0.5,1.3,200.0996,0.8,0.6924,0.0078,0.0885,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002321,17/11/2002,0.4,1.4,206.5997,1,0.7149,0.0096,0.0982,289,289,100,2.01515E+12,0.7
MCD15A3H,Lai_500m,A2002325,21/11/2002,0.4,0.9,149.3,0.5,0.5166,0.0047,0.0686,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002329,25/11/2002,0.3,1.1,179.8,0.8,0.6243,0.0087,0.0934,289,288,99.65,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002333,29/11/2002,0.5,1.1,168.7,0.6,0.5837,0.0106,0.1028,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002337,03/12/2002,0.4,0.9,154.3,0.5,0.5339,0.0072,0.0846,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002341,07/12/2002,0.2,0.9,138.9,0.7,0.4926,0.01,0.0999,289,282,97.58,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002345,11/12/2002,0,0,0,0,0,0,0,289,0,0,2.01515E+12,F
MCD15A3H,Lai_500m,A2002349,15/12/2002,0.1,1,139.7,0.9,0.4834,0.0133,0.1153,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002353,19/12/2002,0.5,1.2,167.6,0.7,0.5799,0.0111,0.1053,289,289,100,2.01515E+12,0.6
MCD15A3H,Lai_500m,A2002357,23/12/2002,0.4,0.6,140.6,0.2,0.4951,0.0005,0.0232,289,284,98.27,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2002361,27/12/2002,0.1,0.4,16.3,0.3,0.3019,0.0013,0.036,289,54,18.69,2.01515E+12,F
MCD15A3H,Lai_500m,A2002365,31/12/2002,0,0,0,0,0,0,0,289,0,0,2.01515E+12,F
MCD15A3H,Lai_500m,A2003001,01/01/2003,0.3,0.6,83.7,0.3,0.4982,0.0028,0.0529,289,168,58.13,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2003005,05/01/2003,0.3,0.6,139.3,0.3,0.5065,0.0015,0.0385,289,275,95.16,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2003009,09/01/2003,0.4,0.8,149.2,0.4,0.5163,0.003,0.055,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2003013,13/01/2003,0.1,0.5,98.3002,0.4,0.3425,0.0034,0.0585,289,287,99.31,2.01515E+12,0.3
MCD15A3H,Lai_500m,A2003017,17/01/2003,0.1,0.7,49.1,0.6,0.4161,0.0149,0.1221,289,118,40.83,2.01515E+12,0.4
MCD15A3H,Lai_500m,A2003021,21/01/2003,0.1,1.9,102.8002,1.8,0.3807,0.0242,0.1556,289,270,93.43,2.01515E+12,0.4
MCD15A3H,Lai_500m,A2003025,25/01/2003,0.1,0.6,80.9,0.5,0.3428,0.0081,0.0901,289,236,81.66,2.01515E+12,0.3
MCD15A3H,Lai_500m,A2003029,29/01/2003,0.1,0.7,126.1,0.6,0.4456,0.0129,0.1134,289,283,97.92,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2003033,02/02/2003,0.4,0.8,144.4,0.4,0.4997,0.0011,0.0327,289,289,100,2.01515E+12,0.5
MCD15A3H,Lai_500m,A2003037,06/02/2003,0.1,0.9,122.0001,0.8,0.4502,0.0182,0.135,289,271,93.77,2.01515E+12,0.3
MCD15A3H,Lai_500m,A2003041,10/02/2003,0.1,0.7,51.2,0.6,0.502,0.0076,0.0874,289,102,35.29,2.01516E+12,F
MCD15A3H,Lai_500m,A2003045,14/02/2003,0,0,0,0,0,0,0,289,0,0,2.01515E+12,F
MCD15A3H,Lai_500m,A2003049,18/02/2003,0.4,0.6,139.6,0.2,0.5095,0.0009,0.0305,289,274,94.81,2.01516E+12,0.5
MCD15A3H,Lai_500m,A2003053,22/02/2003,0,0,0,0,0,0,0,289,0,0,2.01516E+12,F
MCD15A3H,Lai_500m,A2003057,26/02/2003,0,0,0,0,0,0,0,289,0,0,2.01516E+12,F
MCD15A3H,Lai_500m,A2003061,02/03/2003,0.3,0.3,5.7,0,0.3,0,0,289,19,6.57,2.01516E+12,F
MCD15A3H,Lai_500m,A2003065,06/03/2003,0.4,3.5,204,3.1,0.7059,0.1101,0.3318,289,289,100,2.01516E+12,0.7
MCD15A3H,Lai_500m,A2003069,10/03/2003,0.5,1,232.1,0.5,0.8031,0.0078,0.0882,289,289,100,2.01516E+12,0.8
MCD15A3H,Lai_500m,A2003073,14/03/2003,0.5,0.9,212.9001,0.4,0.7367,0.0053,0.0728,289,289,100,2.01516E+12,0.7
MCD15A3H,Lai_500m,A2003077,18/03/2003,0.5,1,236.7996,0.5,0.8674,0.0061,0.078,289,273,94.46,2.01516E+12,0.9
MCD15A3H,Lai_500m,A2003081,22/03/2003,0.2,1.3,247.9997,1.1,0.8581,0.01,0.0999,289,289,100,2.01516E+12,0.9
MCD15A3H,Lai_500m,A2003085,26/03/2003,0.6,1,224.1,0.4,0.7754,0.0066,0.0814,289,289,100,2.01516E+12,0.7
MCD15A3H,Lai_500m,A2003089,30/03/2003,0.6,1.4,232.0003,0.8,0.8028,0.0089,0.0941,289,289,100,2.01516E+12,0.8
MCD15A3H,Lai_500m,A2003093,03/04/2003,0.6,2,263.7996,1.4,0.9128,0.0168,0.1297,289,289,100,2.01516E+12,0.8
MCD15A3H,Lai_500m,A2003097,07/04/2003,0.6,1.8,263.7997,1.2,0.9128,0.0177,0.1331,289,289,100,2.01516E+12,0.9
MCD15A3H,Lai_500m,A2003101,11/04/2003,0.8,1.5,299.0001,0.7,1.0346,0.0073,0.0855,289,289,100,2.01516E+12,1
MCD15A3H,Lai_500m,A2003105,15/04/2003,0.8,1.8,294.0997,1,1.0176,0.0147,0.1214,289,289,100,2.01516E+12,1
MCD15A3H,Lai_500m,A2003109,19/04/2003,0.3,0.5,1.7,0.2,0.425,0.0069,0.0829,289,4,1.38,2.01516E+12,F
MCD15A3H,Lai_500m,A2003113,23/04/2003,1.2,4.7,458.4001,3.5,1.5862,0.0979,0.3128,289,289,100,2.01516E+12,1.9
MCD15A3H,Lai_500m,A2003117,27/04/2003,0.6,3.5,557.4002,2.9,1.9627,0.1487,0.3857,289,284,98.27,2.01516E+12,3.2
MCD15A3H,Lai_500m,A2003121,01/05/2003,0.6,6.2,545.1998,5.6,2.8695,2.533,1.5915,289,190,65.74,2.01516E+12,4.5
MCD15A3H,Lai_500m,A2003125,05/05/2003,1.9,5.5,1261.0995,3.6,4.3637,0.3141,0.5605,289,289,100,2.01516E+12,4.6
MCD15A3H,Lai_500m,A2003129,09/05/2003,0.8,6.8,915.5002,6,4.6237,1.265,1.1247,289,198,68.51,2.01516E+12,5.5
MCD15A3H,Lai_500m,A2003133,13/05/2003,0.3,6.5,24.7,6.2,3.5286,6.8135,2.6103,289,7,2.42,2.01516E+12,F
MCD15A3H,Lai_500m,A2003137,17/05/2003,0,0,0,0,0,0,0,289,0,0,2.01516E+12,F
MCD15A3H,Lai_500m,A2003141,21/05/2003,0.7,6.8,672.1996,6.1,4.0012,3.315,1.8207,289,168,58.13,2.01516E+12,1.3
MCD15A3H,Lai_500m,A2003145,25/05/2003,3.2,3.2,3.2,0,3.2,0,0,289,1,0.35,2.01516E+12,F
MCD15A3H,Lai_500m,A2003149,29/05/2003,2.2,6.2,736.9005,4,4.6056,0.2395,0.4894,289,160,55.36,2.01516E+12,4.5
MCD15A3H,Lai_500m,A2003153,02/06/2003,5,6.8,139.9,1.8,5.8292,0.3854,0.6208,289,24,8.3,2.01516E+12,F
MCD15A3H,Lai_500m,A2003157,06/06/2003,1,6.4,455.8999,5.4,3.6472,3.0415,1.744,289,125,43.25,2.01516E+12,F
MCD15A3H,Lai_500m,A2003161,10/06/2003,0.3,6.7,59.6,6.4,2.5913,4.3486,2.0853,289,23,7.96,2.01516E+12,F
MCD15A3H,Lai_500m,A2003165,14/06/2003,1.5,6.8,72.2,5.3,4.8133,1.6038,1.2664,289,15,5.19,2.01516E+12,F
MCD15A3H,Lai_500m,A2003169,18/06/2003,3.3,6.9,311.7001,3.6,5.4684,0.6271,0.7919,289,57,19.72,2.01516E+12,F
MCD15A3H,Lai_500m,A2003173,22/06/2003,2.6,6.8,467.9001,4.2,5.317,0.5532,0.7438,289,88,30.45,2.01516E+12,F
MCD15A3H,Lai_500m,A2003177,26/06/2003,1.7,6.6,866.5002,4.9,5.1577,1.0267,1.0133,289,168,58.13,2.01516E+12,F
MCD15A3H,Lai_500m,A2003181,30/06/2003,0.7,6.8,376.3001,6.1,4.6457,1.7116,1.3083,289,81,28.03,2.01516E+12,F
MCD15A3H,Lai_500m,A2003185,04/07/2003,0.9,6.8,925.5001,5.9,5.0852,1.8898,1.3747,289,182,62.98,2.01516E+12,F
MCD15A3H,Lai_500m,A2003189,08/07/2003,0.8,6.7,884.0001,5.9,4.2297,1.6561,1.2869,289,209,72.32,2.01516E+12,4.9
MCD15A3H,Lai_500m,A2003193,12/07/2003,0.6,6.6,352.8999,6,3.2082,3.6458,1.9094,289,110,38.06,2.01508E+12,5.1
MCD15A3H,Lai_500m,A2003197,16/07/2003,1.7,6.8,317.3001,5.1,5.4707,1.5772,1.2559,289,58,20.07,2.01508E+12,F
MCD15A3H,Lai_500m,A2003201,20/07/2003,0.3,6.5,418.3,6.2,3.1451,2.704,1.6444,289,133,46.02,2.01508E+12,F
MCD15A3H,Lai_500m,A2003205,24/07/2003,0.8,6.8,1124.4994,6,5.182,1.9487,1.3959,289,217,75.09,2.01508E+12,F
MCD15A3H,Lai_500m,A2003209,28/07/2003,0.8,6.6,418.5999,5.8,4.1446,2.5872,1.6085,289,101,34.95,2.01508E+12,F
MCD15A3H,Lai_500m,A2003213,01/08/2003,0.8,6.6,96,5.8,3.5556,3.924,1.9809,289,27,9.34,2.01508E+12,F
MCD15A3H,Lai_500m,A2003217,05/08/2003,1,6.7,898,5.7,4.1574,1.9149,1.3838,289,216,74.74,2.01508E+12,F
MCD15A3H,Lai_500m,A2003221,09/08/2003,0.3,6.8,582.7001,6.5,3.2372,3.996,1.999,289,180,62.28,2.01508E+12,4.7
MCD15A3H,Lai_500m,A2003225,13/08/2003,0.8,6.5,477.3001,5.7,3.1401,3.2911,1.8141,289,152,52.6,2.01508E+12,F
MCD15A3H,Lai_500m,A2003229,17/08/2003,2.1,6.8,1049.5995,4.7,5.9636,0.7029,0.8384,289,176,60.9,2.01508E+12,F
MCD15A3H,Lai_500m,A2003233,21/08/2003,4.7,6.8,1730.7998,2.1,5.9889,0.2069,0.4549,289,289,100,2.01508E+12,5.8
MCD15A3H,Lai_500m,A2003237,25/08/2003,1,6.9,1700.9998,5.9,5.8858,0.2789,0.5281,289,289,100,2.01508E+12,6.1
MCD15A3H,Lai_500m,A2003241,29/08/2003,0.7,3.3,37.3,2.6,1.3321,0.665,0.8155,289,28,9.69,2.01508E+12,F
MCD15A3H,Lai_500m,A2003245,02/09/2003,0.5,6.7,497.2002,6.2,2.9247,2.9477,1.7169,289,170,58.82,2.01508E+12,4.5
MCD15A3H,Lai_500m,A2003249,06/09/2003,0.7,6.4,1259.5005,5.7,4.7528,0.8706,0.933,289,265,91.7,2.01508E+12,5.1
MCD15A3H,Lai_500m,A2003253,10/09/2003,1.2,6.8,1554.1,5.6,5.3962,0.5664,0.7526,289,288,99.65,2.01508E+12,5.8
MCD15A3H,Lai_500m,A2003257,14/09/2003,2.7,6.4,1491.4,3.7,5.1606,0.1829,0.4277,289,289,100,2.01508E+12,5.1
MCD15A3H,Lai_500m,A2003261,18/09/2003,2.5,6.7,1530.7997,4.2,5.2969,0.1334,0.3652,289,289,100,2.01508E+12,5.3
MCD15A3H,Lai_500m,A2003265,22/09/2003,2.5,6.6,1443.8,4.1,4.9958,0.2068,0.4548,289,289,100,2.01508E+12,4.8
MCD15A3H,Lai_500m,A2003269,26/09/2003,0.6,6.8,1393.4995,6.2,4.8724,0.5198,0.7209,289,286,98.96,2.01508E+12,4.6
MCD15A3H,Lai_500m,A2003273,30/09/2003,1.3,6.6,1470.1008,5.3,5.1223,0.3564,0.597,289,287,99.31,2.01508E+12,5
MCD15A3H,Lai_500m,A2003277,04/10/2003,1.7,6.1,1301.3987,4.4,4.5031,0.3433,0.586,289,289,100,2.01508E+12,4.5
MCD15A3H,Lai_500m,A2003281,08/10/2003,1,4.9,589.1002,3.9,2.0384,0.382,0.6181,289,289,100,2.01508E+12,2.1
MCD15A3H,Lai_500m,A2003285,12/10/2003,1.4,5.3,680.0998,3.9,2.3533,0.3513,0.5927,289,289,100,2.01508E+12,2.4
MCD15A3H,Lai_500m,A2003289,16/10/2003,1,2.4,444.1001,1.4,1.5367,0.0687,0.2621,289,289,100,2.01508E+12,1.4
MCD15A3H,Lai_500m,A2003293,20/10/2003,0.8,1.5,345.8004,0.7,1.1965,0.0106,0.1032,289,289,100,2.01508E+12,1.2
MCD15A3H,Lai_500m,A2003297,24/10/2003,0.7,1.6,279.0997,0.9,0.9657,0.0232,0.1524,289,289,100,2.01508E+12,0.9
MCD15A3H,Lai_500m,A2003301,28/10/2003,0.7,1.2,246.8998,0.5,0.8543,0.01,0.0998,289,289,100,2.01508E+12,0.7
MCD15A3H,Lai_500m,A2003305,01/11/2003,0.6,1.2,205.2996,0.6,0.7104,0.0071,0.0842,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2003309,05/11/2003,0.4,1,176.9001,0.6,0.6121,0.007,0.0838,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003313,09/11/2003,0.5,1.2,168.5,0.7,0.583,0.0159,0.1263,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003317,13/11/2003,0.3,1.2,170.9001,0.9,0.5913,0.024,0.1548,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003321,17/11/2003,0.5,0.9,160.2,0.4,0.5543,0.0095,0.0977,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003325,21/11/2003,0.3,0.9,149,0.6,0.5156,0.0071,0.084,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003329,25/11/2003,0.1,0.5,82.1001,0.4,0.303,0.0043,0.0659,289,271,93.77,2.01508E+12,0.3
MCD15A3H,Lai_500m,A2003333,29/11/2003,0.5,1.1,161.2,0.6,0.5578,0.0125,0.112,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003337,03/12/2003,0.3,1.1,131.6001,0.8,0.4554,0.0142,0.1193,289,289,100,2.01508E+12,0.3
MCD15A3H,Lai_500m,A2003341,07/12/2003,0.2,0.8,123.9999,0.6,0.5345,0.0072,0.0847,289,232,80.28,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003345,11/12/2003,0.3,0.8,142.1001,0.5,0.4917,0.0057,0.0753,289,289,100,2.01508E+12,0.4
MCD15A3H,Lai_500m,A2003349,15/12/2003,0.3,0.3,0.3,0,0.3,0,0,289,1,0.35,2.01508E+12,F
MCD15A3H,Lai_500m,A2003357,23/12/2003,0.4,0.9,155.3,0.5,0.5374,0.0072,0.0848,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003361,27/12/2003,0.5,1,151,0.5,0.5225,0.0044,0.0661,289,289,100,2.01508E+12,0.5
MCD15A3H,Lai_500m,A2003365,31/12/2003,0.3,0.8,124.8002,0.5,0.4318,0.0085,0.0924,289,289,100,2.01508E+12,0.4
MCD15A3H,Lai_500m,A2004001,01/01/2004,0.1,0.5,110.3003,0.4,0.3884,0.0045,0.0669,289,284,98.27,2.01508E+12,0.4
MCD15A3H,Lai_500m,A2004005,05/01/2004,0.5,0.8,149.7,0.3,0.518,0.0022,0.0473,289,289,100,2.01509E+12,0.5
MCD15A3H,Lai_500m,A2004009,09/01/2004,0.3,0.8,113.1002,0.5,0.4236,0.0118,0.1085,289,267,92.39,2.01509E+12,0.5
MCD15A3H,Lai_500m,A2004013,13/01/2004,0.3,0.7,146.6001,0.4,0.5073,0.0032,0.0569,289,289,100,2.01509E+12,0.4
MCD15A3H,Lai_500m,A2004017,17/01/2004,0.1,0.9,145,0.8,0.5017,0.0094,0.0972,289,289,100,2.01509E+12,0.3
MCD15A3H,Lai_500m,A2004021,21/01/2004,0.5,0.7,147.4,0.2,0.51,0.001,0.0323,289,289,100,2.01509E+12,0.5
MCD15A3H,Lai_500m,A2004025,25/01/2004,0,0,0,0,0,0,0,289,0,0,2.01509E+12,F
MCD15A3H,Lai_500m,A2004029,29/01/2004,1.6,1.6,4.8,0,1.6,0,0,289,3,1.04,2.01509E+12,F
MCD15A3H,Lai_500m,A2004033,02/02/2004,0,0,0,0,0,0,0,289,0,0,2.01509E+12,F
MCD15A3H,Lai_500m,A2004037,06/02/2004,0.3,0.7,33.7,0.4,0.5266,0.0045,0.0667,289,64,22.15,2.01509E+12,F
MCD15A3H,Lai_500m,A2004041,10/02/2004,0.1,0.5,39.3,0.4,0.1638,0.0082,0.0907,289,240,83.04,2.01509E+12,0.2
MCD15A3H,Lai_500m,A2004045,14/02/2004,0.1,0.6,78.0001,0.5,0.3436,0.0112,0.1057,289,227,78.55,2.01509E+12,0.3
MCD15A3H,Lai_500m,A2004049,18/02/2004,0.1,0.6,59.8,0.5,0.46,0.0078,0.0882,289,130,44.98,2.01509E+12,0.4
MCD15A3H,Lai_500m,A2004053,22/02/2004,0.3,0.9,192.3998,0.6,0.6657,0.0121,0.1102,289,289,100,2.01509E+12,0.5
MCD15A3H,Lai_500m,A2004057,26/02/2004,0.5,0.9,208.1997,0.4,0.7204,0.0035,0.0591,289,289,100,2.01509E+12,0.7
MCD15A3H,Lai_500m,A2004061,01/03/2004,0.2,1.2,47.2,1,0.5303,0.0457,0.2138,289,89,30.8,2.01509E+12,F
MCD15A3H,Lai_500m,A2004065,05/03/2004,0.5,1.3,218.9999,0.8,0.7578,0.0103,0.1016,289,289,100,2.01509E+12,0.7
MCD15A3H,Lai_500m,A2004069,09/03/2004,0.6,1,220.4,0.4,0.7626,0.0044,0.0665,289,289,100,2.01509E+12,0.7
MCD15A3H,Lai_500m,A2004073,13/03/2004,0.5,1.1,215.2999,0.6,0.745,0.0104,0.1018,289,289,100,2.01509E+12,0.9
MCD15A3H,Lai_500m,A2004077,17/03/2004,0.5,0.9,204.7996,0.4,0.7086,0.0027,0.0522,289,289,100,2.01509E+12,0.7
MCD15A3H,Lai_500m,A2004081,21/03/2004,0.4,2,238.8999,1.6,0.8266,0.0284,0.1685,289,289,100,2.01509E+12,0.8
MCD15A3H,Lai_500m,A2004085,25/03/2004,0.5,1.5,189.9002,1,0.6571,0.0332,0.1821,289,289,100,2.01509E+12,0.5
MCD15A3H,Lai_500m,A2004089,29/03/2004,0.1,1,20.3,0.9,0.383,0.0452,0.2126,289,53,18.34,2.01509E+12,F
MCD15A3H,Lai_500m,A2004093,02/04/2004,0.5,1.7,248.2001,1.2,0.8588,0.0194,0.1392,289,289,100,2.01509E+12,0.8
MCD15A3H,Lai_500m,A2004097,06/04/2004,0.6,1.5,289.5,0.9,1.0017,0.0081,0.0898,289,289,100,2.01509E+12,1
MCD15A3H,Lai_500m,A2004101,10/04/2004,0.3,1.4,51.6,1.1,0.8323,0.1128,0.3359,289,62,21.45,2.01509E+12,F
MCD15A3H,Lai_500m,A2004105,14/04/2004,0.9,1.7,304.5001,0.8,1.0536,0.0145,0.1202,289,289,100,2.01509E+12,1
MCD15A3H,Lai_500m,A2004109,18/04/2004,0.7,1.3,284.9001,0.6,1.0103,0.0041,0.0641,289,282,97.58,2.01509E+12,1.1
MCD15A3H,Lai_500m,A2004113,22/04/2004,0.2,0.6,19.5,0.4,0.4875,0.0061,0.0781,289,40,13.84,2.01509E+12,F
MCD15A3H,Lai_500m,A2004117,26/04/2004,1.7,6,1008.3996,4.3,3.4893,0.7632,0.8736,289,289,100,2.01509E+12,4.3
MCD15A3H,Lai_500m,A2004121,30/04/2004,1.2,6.8,1157.4998,5.6,4.1339,1.311,1.145,289,280,96.89,2.01509E+12,5.9
MCD15A3H,Lai_500m,A2004125,04/05/2004,2.2,5.5,1372.3,3.3,4.7484,0.1686,0.4106,289,289,100,2.01509E+12,4.9
MCD15A3H,Lai_500m,A2004129,08/05/2004,1.4,6.7,962.6004,5.3,4.5621,0.5677,0.7534,289,211,73.01,2.01509E+12,4.9
MCD15A3H,Lai_500m,A2004133,12/05/2004,0.9,6.9,533.4,6,4.3366,3.3753,1.8372,289,123,42.56,2.01509E+12,F
MCD15A3H,Lai_500m,A2004137,16/05/2004,0.8,6.8,159.9,6,4.3216,4.3617,2.0885,289,37,12.8,2.01509E+12,F
MCD15A3H,Lai_500m,A2004141,20/05/2004,0.9,6.4,111.2,5.5,4.8348,2.6831,1.638,289,23,7.96,2.01509E+12,F
MCD15A3H,Lai_500m,A2004145,24/05/2004,0.1,6.5,153.3,6.4,4.2583,3.1841,1.7844,289,36,12.46,2.01509E+12,F
MCD15A3H,Lai_500m,A2004149,28/05/2004,1.2,6.8,527.9,5.6,5.076,1.3853,1.177,289,104,35.99,2.01509E+12,F
MCD15A3H,Lai_500m,A2004153,01/06/2004,0.7,6.8,634.0001,6.1,4.1169,2.0705,1.4389,289,154,53.29,2.01509E+12,4.5
MCD15A3H,Lai_500m,A2004157,05/06/2004,0.8,6.8,498.7,6,4.2624,3.7208,1.9289,289,117,40.48,2.01509E+12,F
MCD15A3H,Lai_500m,A2004161,09/06/2004,1.1,6.6,113.5,5.5,2.27,2.4477,1.5645,289,50,17.3,2.01509E+12,1.6
MCD15A3H,Lai_500m,A2004165,13/06/2004,1,6.8,387.9,5.8,5.0377,3.2005,1.789,289,77,26.64,2.01509E+12,F
MCD15A3H,Lai_500m,A2004169,17/06/2004,0.8,6.8,651.0999,6,4.2836,3.2866,1.8129,289,152,52.6,2.01509E+12,F
MCD15A3H,Lai_500m,A2004173,21/06/2004,1.3,6.8,674.6998,5.5,5.3126,0.8083,0.8991,289,127,43.94,2.01509E+12,F
MCD15A3H,Lai_500m,A2004177,25/06/2004,0.9,6.8,555.7,5.9,3.9978,2.1873,1.4789,289,139,48.1,2.01509E+12,F
MCD15A3H,Lai_500m,A2004181,29/06/2004,1,6.8,560.8,5.8,5.4447,1.2192,1.1042,289,103,35.64,2.01509E+12,F
MCD15A3H,Lai_500m,A2004185,03/07/2004,1.2,6.5,356.9999,5.3,3.8387,2.4385,1.5616,289,93,32.18,2.01509E+12,5.2
MCD15A3H,Lai_500m,A2004189,07/07/2004,1.2,6.8,64.6,5.6,3.23,3.5421,1.882,289,20,6.92,2.01509E+12,F
